year,month,day,latitude,longitude,depth,mag
1996,5,2,-4.548,154.833,500,6.6
1996,5,2,-6.44,154.577,33,6
1996,5,1,-6.741,154.895,33,6.1
1996,5,1,-6.659,154.848,33,6.1
1996,4,29,-6.518,154.999,44,7.2
1996,4,27,2.368,-79.341,10,6.2
1996,4,19,-23.944,-70.093,49.5,6.6
1996,4,16,-24.061,-177.036,110.9,7.2
1996,3,31,-11.178,165.644,33,6
1996,3,30,52.214,-168.734,33,6.3
1996,3,30,-55.852,-125.666,10,6.1
1996,3,28,-1.036,-78.737,33,6
1996,3,28,11.919,57.805,10,6.1
1996,3,27,11.777,-87.935,33,6
1996,3,24,-55.42,146.006,10,6.1
1996,3,22,51.221,178.695,20.4,6.8
1996,3,19,39.993,76.696,28.2,6.3
1996,3,17,-6.269,147.904,33,6.1
1996,3,17,-14.705,167.297,164.4,6.7
1996,3,16,28.983,138.944,477.2,6.7
1996,3,9,43.425,148.009,33,6.1
1996,3,5,24.092,122.215,29.5,6.3
1996,3,3,11.905,-86.772,33,6.7
1996,3,3,11.657,-86.856,33,6.6
1996,3,2,-5.973,146.565,58.7,6.1
1996,2,28,1.756,126.048,115.5,6.4
1996,2,25,16.122,-97.93,12.3,6.2
1996,2,25,15.978,-98.07,21.1,7.1
1996,2,24,-0.869,137.346,33,6.2
1996,2,22,45.263,148.542,124.2,6.3
1996,2,22,-33.672,-71.671,43.3,6
1996,2,21,-9.593,-79.587,10,7.5
1996,2,19,-42.132,-75.283,7.6,6
1996,2,18,-1.266,-14.273,10,6.6
1996,2,18,-1.336,136.464,10,6.4
1996,2,17,-0.917,136.225,31.9,6.5
1996,2,17,-0.567,135.84,19.2,6.5
1996,2,17,-0.837,136.588,33,6
1996,2,17,-0.891,136.952,33,8.09
1996,2,16,37.353,142.38,40.8,6.7
1996,2,16,-15.282,-173.218,33,6
1996,2,16,-1.496,-15.279,10.6,6.6
1996,2,12,-11.044,118.67,8,6.1
1996,2,9,-6,146.629,68.5,6.1
1996,2,7,44.12,149.479,33,6
1996,2,7,45.324,149.892,42.6,7.2
1996,2,7,1.019,120.187,13.8,6.1
1996,2,3,27.291,100.276,11.1,6.6
1996,2,1,44.853,146.273,170,6.2
1996,1,31,44.468,149.37,20.6,6
1996,1,30,-32.921,-178.298,33,6.4
1996,1,30,-32.953,-178.253,14.2,6.1
1996,1,27,9.187,126.416,33,6
1996,1,22,-60.614,-25.901,10.1,6.2
1996,1,17,-4.399,140.068,109.1,6.1
1996,1,1,53.826,159.586,33,6.6
1996,1,1,0.729,119.931,24,7.9
1996,1,1,-20.391,-174.234,33,6
1995,12,30,40.752,143.339,22,6.3
1995,12,30,-4.387,-104.646,10,6.1
1995,12,25,-6.903,129.151,141.9,7.1
1995,12,25,-28.148,-176.794,14.8,6.1
1995,12,19,-3.703,140.233,63.4,6.5
1995,12,11,18.583,-105.517,20.3,6.1
1995,12,11,18.926,-105.471,20,6.4
1995,12,10,-21.513,-178.077,412.5,6.2
1995,12,10,44.231,149.801,33,6.2
1995,12,10,44.351,149.742,16,6.4
1995,12,7,44.907,149.527,27.7,6
1995,12,5,-9.027,124.67,33,6.4
1995,12,3,44.727,150.033,33,6.5
1995,12,3,44.956,150.674,33,6.4
1995,12,3,44.663,149.3,33,7.9
1995,12,2,44.505,149.237,18.1,6.6
1995,12,1,10.16,-104,10,6.6
1995,11,30,44.473,149.342,23.4,6.3
1995,11,30,44.277,145.619,136.9,6
1995,11,27,44.568,149.143,20.5,6.3
1995,11,24,44.537,149.103,27.8,6.6
1995,11,24,-42.984,171.793,10,6.2
1995,11,22,28.826,34.799,10,7.2
1995,11,13,-15.114,-173.473,10,6
1995,11,13,3.588,126.647,33,6.3
1995,11,8,1.29,121.678,19.8,6
1995,11,8,1.833,95.05,33,6.9
1995,11,5,-4.92,103.22,36.2,6.3
1995,11,1,-28.906,-71.417,19.9,6.7
1995,10,29,-21.793,-179.387,618.3,6.1
1995,10,29,0.858,125.886,68.8,6
1995,10,23,26.003,102.227,10,6.2
1995,10,21,16.84,-93.469,159.3,7.2
1995,10,20,18.708,145.544,224.8,6.1
1995,10,19,28.094,130.148,19.7,6.8
1995,10,19,28.164,130.156,33,6.3
1995,10,18,28.203,130.211,27.6,6.1
1995,10,18,27.929,130.175,28.4,7.1
1995,10,18,36.43,70.387,222.7,6.3
1995,10,15,-6.514,154.631,14.4,6.1
1995,10,14,-6.435,154.556,18.6,6.1
1995,10,14,-25.758,-177.522,147.9,6.2
1995,10,13,-59.014,158.28,14.4,6.1
1995,10,12,-35.288,-106.266,8.4,6
1995,10,12,18.81,-104.017,16.1,6
1995,10,9,19.055,-104.205,33,8
1995,10,9,-21.474,170.176,104.8,6.3
1995,10,6,-2.045,101.436,33,6.8
1995,10,6,-20.002,-175.921,197.8,6.4
1995,10,6,65.1702,-148.5653,9.1,6
1995,10,3,-2.778,-77.851,16.7,6.5
1995,10,3,-2.75,-77.881,24.4,7
1995,10,2,-15.221,-174.934,33,6.1
1995,10,1,29.311,139.04,430.8,6.1
1995,10,1,38.063,30.134,33,6.4
1995,9,30,50.829,157.341,44.8,6
1995,9,23,-10.68,-78.581,59.9,6.5
1995,9,23,-5.561,104.062,45.4,6
1995,9,23,-5.968,146.635,27.1,6
1995,9,22,-6.053,146.543,45.2,6.2
1995,9,18,-6.925,128.968,180.6,6
1995,9,17,-17.093,66.707,8.3,6
1995,9,16,-6.323,155.207,151,6.1
1995,9,14,16.779,-98.597,23,7.4
1995,9,8,-56.222,-122.419,10,6.3
1995,9,6,14.943,-94.253,12.4,6
1995,8,31,-15.838,166.426,16.8,6.4
1995,8,29,-21.159,-174.354,18.8,6.1
1995,8,29,-47.937,99.467,10,6.4
1995,8,28,26.092,-110.284,12.2,6.6
1995,8,26,-5.643,153.541,17.3,6
1995,8,25,-18.686,-175.409,224.5,6
1995,8,24,18.849,145.089,585.8,6.2
1995,8,24,18.823,145.042,612.4,6.1
1995,8,24,18.902,145.047,587.7,6.2
1995,8,23,-56.883,-141.654,12,6.3
1995,8,23,18.856,145.218,594.9,7.1
1995,8,19,5.139,-75.577,119.6,6.6
1995,8,18,-55.934,-28.832,41.9,6.2
1995,8,17,-5.168,153.447,21,6.4
1995,8,17,-21.848,170.436,73.1,6.1
1995,8,17,41.559,88.8,0,6
1995,8,17,-5.934,154.213,14.1,6.4
1995,8,16,-5.771,154.347,33,7.2
1995,8,16,-5.429,153.773,18.7,6.6
1995,8,16,-5.799,154.178,30.1,7.7
1995,8,14,-4.836,151.515,127.9,6.7
1995,8,7,4.041,143.77,12.6,6.2
1995,8,3,-23.062,-70.588,16.8,6.4
1995,8,2,-23.23,-70.677,33,6
1995,7,30,-23.347,-70.609,13.9,6.2
1995,7,30,-23.982,-70.276,30.2,6
1995,7,30,-23.34,-70.294,45.6,8
1995,7,28,-21.182,-175.394,92.4,6.4
1995,7,27,-12.59,79.228,16.2,6
1995,7,26,2.534,127.681,65.4,6.4
1995,7,19,-22.719,169.783,11.6,6
1995,7,12,-23.26,170.865,11.4,6.5
1995,7,11,21.966,99.196,12.5,6.8
1995,7,8,53.578,-163.74,21.1,6
1995,7,8,39.678,143.352,11.3,6
1995,7,7,33.972,137.127,333.3,6
1995,7,3,-29.117,-177.627,54.4,6.1
1995,7,3,-29.211,-177.589,35.3,7.2
1995,6,30,24.688,-110.228,10,6.2
1995,6,29,-19.544,169.287,139.4,6.6
1995,6,29,48.793,154.446,64.1,6
1995,6,27,18.835,-81.719,10,6
1995,6,25,24.6,121.7,52.4,6
1995,6,25,-3.321,150.458,32.3,6.2
1995,6,24,-3.959,153.93,386,6.8
1995,6,21,-61.673,154.766,10,6.7
1995,6,15,38.401,22.283,14.2,6.5
1995,6,14,12.128,-88.36,25,6.6
1995,5,31,18.956,-107.42,33,6.4
1995,5,29,-10.246,164.001,26.4,6.3
1995,5,27,52.629,142.827,11,7.1
1995,5,26,12.115,57.939,62.4,6.5
1995,5,23,-55.945,-3.361,10,6.8
1995,5,22,-9.662,151.507,29.8,6.1
1995,5,22,-22.795,170.01,18.6,6.3
1995,5,18,-0.893,-21.996,12.2,6.8
1995,5,17,-23.03,170.108,19.7,6.5
1995,5,16,17.899,96.457,11.4,6.1
1995,5,16,-23.008,169.9,20.2,7.7
1995,5,15,41.603,88.82,0,6.1
1995,5,14,-8.378,125.127,11.2,6.9
1995,5,13,40.149,21.695,14,6.6
1995,5,8,11.465,125.962,12,6.4
1995,5,7,-15.42,-173.266,20.5,6
1995,5,6,24.987,95.294,117.5,6.4
1995,5,5,12.637,125.238,33,6.1
1995,5,5,12.626,125.297,16,7.1
1995,5,4,1.889,128.478,23.4,6.1
1995,5,2,-60.427,154.042,10,6.2
1995,5,2,-3.792,-76.917,97,6.7
1995,4,29,11.853,125.982,15,6.1
1995,4,28,44.091,148.074,35,6.2
1995,4,28,44.072,148.004,28.8,6.9
1995,4,27,1.297,-85.031,20.2,6.2
1995,4,25,-5.902,147.417,22.1,6
1995,4,23,5.954,123.818,530.5,6.1
1995,4,23,12.39,125.396,24.1,6.8
1995,4,23,51.334,179.714,16.9,6.5
1995,4,21,12.047,125.92,27.4,6.8
1995,4,21,12.059,125.58,20.7,7.2
1995,4,21,11.925,125.564,17.4,6.8
1995,4,21,12.011,125.656,20.1,6.9
1995,4,21,11.973,125.688,27.6,6
1995,4,20,6.279,126.777,94.1,6.6
1995,4,18,-2.061,140.457,20.2,6.1
1995,4,17,45.928,151.283,23.1,6.8
1995,4,17,33.763,-38.576,10,6.2
1995,4,14,-60.774,-20.074,10.5,6.5
1995,4,13,-22.252,170.54,16.4,6.1
1995,4,13,-13.446,170.434,637.7,6.2
1995,4,8,21.833,142.691,267.4,6.2
1995,4,8,-15.213,-173.421,37.5,6.1
1995,4,7,-15.199,-173.529,21.2,7.4
1995,4,1,52.264,159.043,30.2,6
1995,3,31,38.212,135.012,354.4,6.2
1995,3,26,-55.95,-28.214,48.4,6.3
1995,3,25,-10.998,166.123,79.4,6.2
1995,3,19,-4.183,135.109,33,6.9
1995,3,19,-4.231,135.013,19.2,6.1
1995,3,14,54.776,-161.339,35.1,6.2
1995,3,12,-5.346,146.731,217,6
1995,3,8,16.562,-59.559,8.1,6.2
1995,3,6,2.69,118.226,16.7,6.1
1995,2,28,6.976,-81.86,20.7,6
1995,2,23,39.788,143.572,33,6.1
1995,2,23,24.137,121.614,40.9,6.2
1995,2,23,39.748,143.661,9.1,6.2
1995,2,21,46.012,151.527,31.5,6.2
1995,2,19,40.5918333,-125.7566667,4.622,6.6
1995,2,19,5.244,126.265,75.8,6
1995,2,14,-23.366,-67.688,147.4,6
1995,2,13,-1.318,127.438,14.2,6.7
1995,2,13,-1.31,127.429,17.2,6.3
1995,2,13,-1.278,127.444,14.2,6.3
1995,2,13,-37.621,178.629,28.2,6
1995,2,10,-37.855,178.602,28.3,6.5
1995,2,8,4.104,-76.622,73.5,6.4
1995,2,5,-37.759,178.752,21.1,7.1
1995,2,5,6.809,-82.666,11.7,6
1995,2,3,-62.711,155.666,10,6.4
1995,2,2,-6.234,148.795,57.8,6
1995,1,27,-4.434,134.476,22.3,6.8
1995,1,24,-5.902,154.492,24.5,6.2
1995,1,21,43.377,146.72,58.9,6.3
1995,1,21,2.563,126.882,42.2,6.2
1995,1,19,5.05,-72.916,17.3,6.5
1995,1,17,-20.833,-179.236,633.5,6.3
1995,1,16,34.583,135.018,21.9,6.9
1995,1,16,51.26,179.168,33,6.3
1995,1,15,-5.246,152.04,62.2,6
1995,1,12,44.061,147.033,34.9,6
1995,1,9,35.88,141.343,33.3,6
1995,1,7,40.258,142.364,32,6
1995,1,6,40.246,142.175,26.9,7
1995,1,4,-56.06,-123.232,10,6
1995,1,1,40.701,143.549,15.2,6.5
1994,12,31,40.217,142.546,43,6
1994,12,30,18.552,145.363,219.2,6.3
1994,12,28,40.375,143.636,10.5,6.4
1994,12,28,40.094,142.687,21.9,6.2
1994,12,28,40.525,143.419,26.5,7.8
1994,12,27,-31.965,179.86,212.4,6.4
1994,12,15,-37.282,177.523,33,6.5
1994,12,14,-9.519,159.411,16.3,6.1
1994,12,12,-17.477,-69.598,148.2,6.3
1994,12,10,18.136,-101.384,48.1,6.5
1994,12,10,-23.534,-70.591,36.6,6
1994,12,7,-23.422,-66.639,235,6
1994,11,20,4.33,97.591,153.4,6.1
1994,11,20,-2.001,135.932,16,6.3
1994,11,15,47.451,154.927,12.4,6
1994,11,15,-5.589,110.186,560.6,6.5
1994,11,14,13.525,121.067,31.5,7.1
1994,11,5,-57.193,157.858,24.7,6.5
1994,11,4,-9.379,-71.334,591.3,6.1
1994,10,31,3.019,96.192,29.4,6.2
1994,10,27,-25.778,179.339,518.7,6.7
1994,10,27,43.515,-127.427,20,6.3
1994,10,25,36.359,70.957,238.7,6
1994,10,20,-39.187,-70.811,161.8,6
1994,10,16,45.749,149.167,116.6,6.7
1994,10,15,-3.804,152.148,8.8,6.1
1994,10,13,-1.212,127.912,10.7,6.4
1994,10,12,13.773,124.529,15.7,6.4
1994,10,9,43.861,148.063,35.8,6.1
1994,10,9,43.905,147.916,33,7.3
1994,10,8,-1.258,127.98,16.6,6.8
1994,10,7,41.662,88.753,0,6
1994,10,5,43.954,147.336,40,6.1
1994,10,5,43.592,147.449,13.2,6
1994,10,4,43.774,147.504,34.9,6
1994,10,4,43.66,147.445,32.7,6
1994,10,4,43.43,147.902,17.7,6
1994,10,4,43.706,147.991,15.5,6.3
1994,10,4,43.526,147.908,19.5,6.3
1994,10,4,43.788,147.187,61.2,6.1
1994,10,4,43.773,147.321,14,8.3
1994,10,1,-17.768,167.83,33,6.2
1994,10,1,-17.745,167.682,16.6,6.5
1994,9,28,-5.731,110.364,628.2,6
1994,9,28,-5.786,110.352,637.5,6.6
1994,9,27,5.68,-79.185,33,6.2
1994,9,23,-3.379,148.537,33,6.1
1994,9,16,22.528,118.711,13.1,6.8
1994,9,15,-57.803,-8.769,10,6
1994,9,13,7.054,-76.678,13.6,6.1
1994,9,13,29.287,129.91,34.3,6.1
1994,9,12,-15.455,-172.99,15,6
1994,9,12,-31.103,-71.706,40,6
1994,9,3,-21.212,173.64,33,6.3
1994,9,1,40.4055,-126.3028333,4.972,7
1994,8,31,43.719,146.013,76,6.2
1994,8,30,-6.965,124.111,595.6,6.2
1994,8,28,44.783,150.061,18.6,6.6
1994,8,22,-11.509,166.452,142.1,6.2
1994,8,21,56.761,117.9,12.3,6
1994,8,20,44.656,149.176,24.4,6.2
1994,8,19,-26.642,-63.421,563.6,6.5
1994,8,18,44.767,150.158,14.7,6.6
1994,8,14,44.694,150.011,19,6.3
1994,8,14,44.709,150.103,16.9,6
1994,8,8,24.721,95.2,121.7,6.1
1994,8,5,-55.37,-128.152,10,6.2
1994,8,4,-6.338,131.575,33,6.2
1994,7,25,-56.362,-27.365,81.3,6.6
1994,7,24,-16.966,167.574,20.5,6.4
1994,7,22,-7.777,158.417,19.2,6
1994,7,21,42.34,132.865,471.4,7.3
1994,7,13,-7.532,127.77,158.8,6.5
1994,7,13,-16.812,167.249,33,6.7
1994,7,13,-16.62,167.518,33,7.2
1994,7,4,14.888,-97.322,14.6,6.5
1994,6,30,36.326,71.13,226.6,6.3
1994,6,27,-36.236,-98.189,10,6.1
1994,6,19,-43.273,171.611,10,6
1994,6,18,-42.963,171.658,13.6,6.8
1994,6,16,-15.25,-70.294,199.5,6
1994,6,15,-10.168,113.749,28.8,6.1
1994,6,15,-10.335,113.66,19.9,6.2
1994,6,13,-5.472,151.841,17.5,6.2
1994,6,9,13.259,124.281,75.9,6.2
1994,6,9,-14.365,-68.439,650,6.1
1994,6,9,-13.841,-67.553,631.3,8.2
1994,6,6,2.917,-76.057,12.1,6.8
1994,6,5,-10.349,113.398,25.9,6.1
1994,6,5,24.511,121.905,11.4,6.4
1994,6,4,-10.777,113.366,11.2,6.5
1994,6,3,-10.362,112.892,25.9,6.6
1994,6,2,-10.477,112.835,18.4,7.8
1994,5,31,7.414,-72.033,11.6,6
1994,5,29,20.556,94.16,35.6,6.5
1994,5,26,35.305,-4.103,9.7,6
1994,5,25,-4.199,135.489,33,6.5
1994,5,24,23.959,122.448,16.3,6.6
1994,5,23,35.559,24.727,76,6.1
1994,5,23,24.166,122.535,19.8,6.2
1994,5,23,18.165,-100.527,55.3,6.3
1994,5,18,44.727,149.401,26,6.2
1994,5,11,-2.056,99.669,28,6.1
1994,5,11,-2.008,99.77,20.5,6.5
1994,5,10,-28.501,-63.096,600.5,6.9
1994,5,4,-17.047,168.265,206.4,6.2
1994,5,3,10.241,-60.758,36,6.2
1994,5,2,-1.116,97.487,15.1,6.1
1994,5,1,36.901,67.163,18.5,6.1
1994,4,29,-28.299,-63.252,561.5,6.9
1994,4,27,13.074,119.545,9.7,6
1994,4,27,-21.515,-173.667,28.1,6.3
1994,4,23,-14.175,167.537,10.8,6.2
1994,4,21,-5.702,154.12,28,6.7
1994,4,18,-6.47,154.934,26.3,6.7
1994,4,13,-3.136,135.968,28.5,6.5
1994,4,10,23.71,126.852,10.2,6.1
1994,4,10,14.72,-92.004,100.1,6
1994,4,8,40.608,143.683,13.3,6.4
1994,4,6,-17.371,167.816,17.4,6.2
1994,4,5,51.296,-178.152,19.6,6.2
1994,3,31,-22.057,-179.533,579.8,6.5
1994,3,15,11.11,-88.083,14.5,6.4
1994,3,14,15.994,-92.428,164.2,6.9
1994,3,14,-1.278,-23.569,10,7
1994,3,14,-1.083,-23.929,10,6
1994,3,9,-17.985,-178.257,590.9,6
1994,3,9,-18.039,-178.413,562.5,7.6
1994,3,1,29.096,52.617,12.9,6.1
1994,2,26,30.897,60.549,9.4,6.1
1994,2,24,-17.421,-174.287,124.2,6.1
1994,2,24,30.775,60.495,9.6,6.3
1994,2,23,30.853,60.596,6,6.1
1994,2,20,2.059,126.475,28.4,6
1994,2,18,-20.493,169.072,12.8,6
1994,2,18,-45.33,96.232,10,6.3
1994,2,16,-20.23,168.925,10.8,6.1
1994,2,16,-18.991,168.134,13.3,6.4
1994,2,16,-20.07,168.89,33,6.3
1994,2,16,-20.094,168.906,12.9,6
1994,2,15,-20.399,168.866,19.5,6.5
1994,2,15,-4.967,104.302,23.1,6.9
1994,2,15,-20.563,169.393,30.4,6
1994,2,12,-20.553,169.361,27.7,7
1994,2,12,-10.786,-128.798,15,6.7
1994,2,11,-18.773,169.169,205.7,6.9
1994,2,5,0.593,30.037,14.2,6.2
1994,2,1,-11.315,163.863,37.7,6.1
1994,1,30,-29.184,-177.589,60.8,6
1994,1,25,10.601,-41.715,29.5,6.3
1994,1,21,-4.859,103.664,89.9,6
1994,1,21,1.015,127.733,19.9,7
1994,1,19,-17.584,-178.495,533.3,6.1
1994,1,19,-3.176,135.97,23.2,6.8
1994,1,17,34.213,-118.537,18.202,6.7
1994,1,11,25.231,97.203,9.9,6.1
1994,1,10,-13.339,-69.446,596,6.9
1994,1,4,-4.301,135.145,11,6
1994,1,3,-49.265,164.222,15.5,6.1
1993,12,29,-19.99,169.857,33,6.5
1993,12,29,-20.23,169.789,33,7
1993,12,20,-6.876,131.34,7.7,6.3
1993,12,16,53.804,171.382,9.1,6.1
1993,12,14,-20.704,-173.451,30.6,6
1993,12,10,20.912,121.282,12,6.1
1993,12,9,0.425,125.891,15.9,6.8
1993,12,9,0.486,125.995,14.5,6.9
1993,11,26,-9.597,158.148,17.1,6.2
1993,11,25,-22.035,170.094,32.4,6
1993,11,19,54.287,-164.164,30.3,6.5
1993,11,17,51.816,158.659,33.2,6
1993,11,13,51.934,158.647,34,7
1993,11,13,16.288,-98.638,19.6,6
1993,11,11,-4.543,153.147,45.8,6
1993,11,11,50.2,-177.446,18.8,6
1993,11,5,-3.188,148.339,14.4,6.2
1993,10,25,-5.858,146.016,26.5,6.1
1993,10,25,-5.909,145.99,30.4,6.7
1993,10,24,16.755,-98.717,20.7,6.7
1993,10,19,-22.378,-65.971,272,6
1993,10,16,-5.898,146.202,27.1,6.3
1993,10,14,-50.436,139.904,10,6
1993,10,13,-6.013,146.061,33,6
1993,10,13,-5.932,146.153,33,6.5
1993,10,13,-5.889,146.02,25.3,6.9
1993,10,11,32.02,137.832,350.7,6.9
1993,10,11,-17.845,-178.726,554.5,6
1993,10,5,-6.13,128.965,13.1,6.6
1993,10,4,-21.437,-174.301,34.2,6
1993,10,2,-3.444,148.805,36.8,6
1993,10,2,38.19,88.663,14.1,6.1
1993,9,30,15.417,-94.698,19.2,6.5
1993,9,29,18.066,76.451,6.8,6.2
1993,9,29,-42.677,-18.385,10,6
1993,9,29,0.494,121.528,96.6,6.4
1993,9,27,-53.651,-51.621,33,6.6
1993,9,26,9.997,138.222,10,6.3
1993,9,22,-6.47,154.901,27.5,6.1
1993,9,21,42.3575,-122.0583333,8.53,6
1993,9,20,0.75,-29.354,10,6.3
1993,9,19,14.362,-93.325,18,6.4
1993,9,18,36.421,71.592,112.6,6.3
1993,9,13,-29.492,-177.136,19.7,6.3
1993,9,12,13.826,-90.429,68.2,6
1993,9,10,14.717,-92.645,34.1,7.2
1993,9,10,14.415,-92.764,63.3,6
1993,9,7,-31.635,-179.44,10,6.5
1993,9,6,-4.641,153.231,49,6.6
1993,9,4,-9.571,122.528,32.5,6.2
1993,9,4,36.429,70.812,194.5,6
1993,9,3,14.523,-92.713,26.5,6.8
1993,9,1,2.986,96.122,34,6.3
1993,8,25,-44.718,-79.958,10,6.2
1993,8,21,-21.278,-178.023,426.9,6.1
1993,8,20,-5.997,142.743,14.6,6.2
1993,8,16,12.966,144.972,18.3,6
1993,8,13,-35.989,178.51,95.2,6.3
1993,8,11,13.178,145.651,21.6,6.2
1993,8,10,-38.52,177.553,14.4,6.4
1993,8,10,-45.277,166.927,28.1,7
1993,8,9,36.379,70.868,214.5,7
1993,8,9,36.436,70.711,204.2,6.4
1993,8,8,12.982,144.801,59.3,7.8
1993,8,7,41.985,139.839,13.8,6.5
1993,8,7,-23.866,179.846,523.1,6.7
1993,8,7,26.585,125.612,155,6.4
1993,8,4,-1.629,99.615,31.6,6.5
1993,8,3,28.729,34.553,10,6.1
1993,8,3,51.188,-130.797,10,6
1993,7,28,-5.573,154.132,25.9,6.2
1993,7,24,-13.06,167.056,193.5,6
1993,7,22,-54.439,-119.333,10,6
1993,7,22,6.47,-71.21,20.3,6.1
1993,7,12,42.825,139.288,28.5,6
1993,7,12,43.124,139.183,33,6.3
1993,7,12,42.851,139.197,16.7,7.7
1993,7,11,-25.304,-70.166,47.5,6.6
1993,7,9,-19.782,-177.486,398.2,6.1
1993,7,8,-20.858,172.317,33,6
1993,7,6,-24.601,-111.888,10,6.4
1993,6,30,-20.836,172.957,12.6,6.7
1993,6,29,-60.437,152.775,10,6.4
1993,6,18,-28.817,-176.803,28.9,6
1993,6,18,-28.678,-176.893,10.7,6.7
1993,6,18,-29.053,-176.753,15.6,6.6
1993,6,15,-4.991,145.459,227.2,6.2
1993,6,12,51.259,157.692,44.2,6.3
1993,6,12,-4.375,135.118,9.9,6.1
1993,6,12,-11.14,162.937,14.9,6.1
1993,6,8,-31.56,-69.234,112.7,6.3
1993,6,8,51.218,157.829,70.6,7.5
1993,6,6,15.823,146.595,13.5,6.5
1993,6,4,3.734,128.497,20.4,6
1993,6,3,-14.841,167.299,151.8,6.1
1993,5,30,1.546,127.207,80.9,6.1
1993,5,29,19.072,-26.476,12,6.4
1993,5,25,55.021,-160.513,36.8,6.2
1993,5,24,-22.671,-66.543,221,7
1993,5,24,-23.238,-66.631,221,6.2
1993,5,18,19.914,122.45,168.6,6.8
1993,5,17,37.165,-117.774,3.599,6.1
1993,5,17,-5.343,151.985,17.3,6.4
1993,5,16,-15.286,-173.332,21.3,6.6
1993,5,15,51.374,-178.669,32,6.9
1993,5,15,16.698,-98.395,20.8,6.1
1993,5,15,16.673,-98.417,19.7,6
1993,5,13,55.177,-160.458,32.3,6.9
1993,5,11,7.219,126.57,58.7,7
1993,5,6,-8.472,-71.485,572.8,6.1
1993,5,2,-56.415,-24.491,12.9,6.4
1993,4,25,-15.679,-172.96,33,6
1993,4,24,-17.871,179.849,599.3,6.3
1993,4,19,4.015,128.204,23.6,6.8
1993,4,18,-53.958,-133.868,10,6.3
1993,4,18,-11.652,-76.53,106.3,6.3
1993,4,17,-16.595,-177.397,9.7,6.3
1993,4,16,-17.778,-178.864,565.1,6.9
1993,4,5,-59.801,-26.312,33,6.3
1993,4,2,-17.373,-171.921,9.3,6
1993,3,25,41.8,143.467,33.9,6
1993,3,21,-18.042,-178.528,588.9,6.3
1993,3,20,29.084,87.333,12.2,6.2
1993,3,20,-56.084,-27.803,115.9,6.3
1993,3,19,-26.742,-70.966,29.3,6
1993,3,15,-26.708,-70.918,28.9,6.7
1993,3,12,-14.385,-178.252,9.6,6.4
1993,3,10,-59.7,-25.719,33,6.5
1993,3,9,-59.624,-25.709,33,6.3
1993,3,9,-55.678,146.999,10,6.2
1993,3,6,-11.062,163.386,25.3,6.7
1993,3,6,-26.536,-177.355,18.2,6.6
1993,3,6,-11.025,163.921,27.5,6
1993,3,6,-10.972,164.181,20.4,7.1
1993,3,3,-13.342,175.009,13.9,6
1993,3,1,-3.744,138.536,88.8,6.2
1993,2,18,-0.457,-19.454,10,6.3
1993,2,13,-14.926,-176.924,33,6.2
1993,2,7,37.634,137.245,10.6,6.6
1993,1,20,-7.205,128.566,33,6.4
1993,1,20,3.144,97.633,67.8,6.2
1993,1,19,38.649,133.465,448.3,6.6
1993,1,18,18.414,145.734,151.1,6.4
1993,1,15,43.3,143.691,102.2,7.6
1993,1,15,42.982,144.165,112.3,6.1
1993,1,13,-50.791,139.505,9.9,6.3
1993,1,10,-59.274,-26.205,61,6.7
1993,1,4,-22.055,-174.866,33,6
1992,12,31,-32.015,-178.025,16.4,6.4
1992,12,27,-6.087,113.05,600.9,6
1992,12,26,-0.564,-19.318,27.1,6.8
1992,12,24,-15.293,-173.128,23.4,6.3
1992,12,20,-6.582,130.393,77.7,7.3
1992,12,19,51.906,158.411,53,6.1
1992,12,18,-6.487,147.144,29.3,6.1
1992,12,12,-8.517,121.928,20.8,6.1
1992,12,12,-8.48,121.896,27.7,7.8
1992,12,8,9.291,93.479,66,6
1992,12,7,43.949,147.145,45.2,6
1992,12,1,-20.864,169.234,32.3,6
1992,11,30,35.692,-34.584,19.6,6
1992,11,28,-31.33,-71.992,11.7,6.5
1992,11,21,-56.665,-26.405,20.1,6.6
1992,11,12,-22.401,-178.104,359.6,6.3
1992,11,11,51.203,-179.238,33,6.2
1992,11,8,-15.727,-179.703,9.7,6.7
1992,11,6,38.16,26.998,17.2,6.1
1992,11,5,-5.263,152.575,19.8,6.2
1992,11,4,-31.565,-71.565,18.8,6
1992,11,4,-14.238,167.641,14.1,6.4
1992,11,4,-61.542,154.573,10,6.4
1992,10,31,-2.298,141.256,28.9,6.1
1992,10,31,-2.321,141.262,5.7,6.5
1992,10,30,29.941,138.975,393.1,6.5
1992,10,29,6.834,124.006,33,6.2
1992,10,25,-29.9,-177.352,26.3,6
1992,10,24,-29.536,-177.279,18.7,6.6
1992,10,23,42.589,45.104,16.4,6.4
1992,10,23,-9.469,122.56,33,6.2
1992,10,23,-5.352,152.616,30.7,6.4
1992,10,22,-30.125,-177,15.7,6.5
1992,10,22,-30.227,-177.205,26.3,6.6
1992,10,21,-6.87,144.174,19.3,6.2
1992,10,20,55.52,166.303,27,6
1992,10,19,-19.385,169.593,20.6,6.2
1992,10,18,7.075,-76.862,10,7.2
1992,10,18,-6.279,130.214,118.9,6.2
1992,10,17,6.845,-76.806,14.3,6.7
1992,10,17,-19.226,169.553,11.8,6.5
1992,10,15,-14.537,166.711,25,6.8
1992,10,11,-19.247,168.948,129,7.4
1992,10,6,-5.425,151.175,49.5,6.2
