time(sec)	intensity(nT)
2256.0	52533.4	
2255.5	52550.9	
2255.0	52555.0	
2254.5	52553.4	
2254.0	52544.5	
2253.5	52542.3	
2253.0	52552.9	
2252.5	52575.1	
2252.0	52581.9	
2251.5	52531.6	
2251.0	52461.8	
2250.5	52404.7	
2250.0	52370.1	
2249.5	52352.4	
2249.0	52342.2	
2248.5	52344.7	
2248.0	52362.8	
2247.5	52370.2	
2247.0	52365.5	
2246.5	52362.3	
2246.0	52367.2	
2245.5	52380.6	
2245.0	52376.6	
2244.5	52366.5	
2244.0	52358.5	
2243.5	52367.6	
2243.0	52378.1	
2242.5	52379.2	
2242.0	52370.6	
2241.5	52362.6	
2241.0	52357.6	
2240.5	52355.3	
2240.0	52361.4	
2239.5	52359.4	
2239.0	52368.8	
2238.5	52375.5	
2238.0	52376.6	
2237.5	52384.8	
2237.0	52391.3	
2236.5	52399.9	
2236.0	52422.4	
2235.5	52457.1	
2235.0	52457.6	
2234.5	52438.9	
2234.0	52428.8	
2233.5	52414.7	
2233.0	52393.8	
2232.5	52394.0	
2232.0	52394.7	
2231.5	52396.0	
2231.0	52391.1	
2230.5	52378.4	
2230.0	52343.9	
2229.5	52337.9	
2229.0	52329.1	
2228.5	52321.4	
2228.0	52314.1	
2227.5	52301.4	
2227.0	52298.5	
2226.5	52309.9	
2226.0	52320.5	
2225.5	52330.9	
2225.0	52354.6	
2224.5	52384.2	
2224.0	52388.6	
2223.5	52388.8	
2223.0	52391.8	
2222.5	52394.6	
2222.0	52381.7	
2221.5	52364.9	
2221.0	52357.4	
2220.5	52355.0	
2220.0	52353.1	
2219.5	52347.4	
2219.0	52326.9	
2218.5	52313.0	
2218.0	52303.7	
2217.5	52287.8	
2217.0	52273.6	
2216.5	52258.1	
2216.0	52246.7	
2215.5	52253.9	
2215.0	52263.8	
2214.5	52282.6	
2214.0	52299.2	
2213.5	52290.8	
2213.0	52287.0	
2212.5	52276.5	
2212.0	52265.6	
2211.5	52253.8	
2211.0	52244.9	
2210.5	52251.3	
2210.0	52241.8	
2209.5	52215.8	
2209.0	52165.6	
2208.5	52116.3	
2208.0	52115.0	
2207.5	52125.3	
2207.0	52126.6	
2206.5	52133.6	
2206.0	52140.4	
2205.5	52130.6	
2205.0	52122.9	
2204.5	52110.8	
2204.0	52091.7	
2203.5	52093.8	
2203.0	52094.1	
2202.5	52087.5	
2202.0	52087.7	
2201.5	52078.7	
2201.0	52058.9	
2200.5	52063.6	
2200.0	52091.9	
2199.5	52120.1	
2199.0	52153.0	
2198.5	52171.9	
2198.0	52175.9	
2197.5	52192.6	
2197.0	52225.7	
2196.5	52251.3	
2196.0	52267.8	
2195.5	52272.8	
2195.0	52266.5	
2194.5	52254.8	
2194.0	52230.6	
2193.5	52212.6	
2193.0	52206.5	
2192.5	52209.7	
2192.0	52232.1	
2191.5	52259.5	
2191.0	52285.1	
2190.5	52301.4	
2190.0	52310.3	
2189.5	52326.5	
2189.0	52343.9	
2188.5	52355.9	
2188.0	52350.2	
2187.5	52344.9	
2187.0	52349.4	
2186.5	52359.6	
2186.0	52374.7	
2185.5	52376.3	
2185.0	52384.5	
2184.5	52389.5	
2184.0	52410.7	
2183.5	52429.9	
2183.0	52446.9	
2182.5	52455.4	
2182.0	52465.1	
2181.5	52480.2	
2181.0	52512.4	
2180.5	52511.5	
2180.0	52490.3	
2179.5	52426.9	
2179.0	52382.1	
2178.5	52361.6	
2178.0	52354.4	
2177.5	52350.9	
2177.0	52344.8	
2176.5	52344.6	
2176.0	52343.3	
2175.5	52340.3	
2175.0	52338.9	
2174.5	52329.7	
2174.0	52317.6	
2173.5	52312.2	
2173.0	52311.3	
2172.5	52314.6	
2172.0	52327.4	
2171.5	52340.9	
2171.0	52341.4	
2170.5	52336.4	
2170.0	52336.1	
2169.5	52336.2	
2169.0	52319.3	
2168.5	52289.4	
2168.0	52261.9	
2167.5	52245.1	
2167.0	52236.9	
2166.5	52223.0	
2166.0	52215.5	
2165.5	52208.4	
2165.0	52204.5	
2164.5	52207.5	
2164.0	52223.9	
2163.5	52248.3	
2163.0	52260.7	
2162.5	52255.9	
2162.0	52249.2	
2161.5	52245.8	
2161.0	52246.3	
2160.5	52240.5	
2160.0	52229.5	
2159.5	52216.7	
2159.0	52209.1	
2158.5	52203.1	
2158.0	52205.3	
2157.5	52207.4	
2157.0	52211.1	
2156.5	52216.7	
2156.0	52246.1	
2155.5	52282.7	
2155.0	52292.3	
2154.5	52297.9	
2154.0	52306.9	
2153.5	52307.4	
2153.0	52289.2	
2152.5	52268.7	
2152.0	52263.4	
2151.5	52262.5	
2151.0	52255.2	
2150.5	52254.2	
2150.0	52249.3	
2149.5	52239.1	
2149.0	52240.7	
2148.5	52250.8	
2148.0	52254.3	
2147.5	52255.5	
2147.0	52258.0	
2146.5	52250.3	
2146.0	52244.6	
2145.5	52248.2	
2145.0	52252.4	
2144.5	52265.6	
2144.0	52278.9	
2143.5	52289.7	
2143.0	52295.8	
2142.5	52312.8	
2142.0	52308.9	
2141.5	52292.3	
2141.0	52289.5	
2140.5	52310.7	
2140.0	52315.6	
2139.5	52316.5	
2139.0	52329.3	
2138.5	52346.8	
2138.0	52365.0	
2137.5	52371.7	
2137.0	52385.8	
2136.5	52394.2	
2136.0	52408.0	
2135.5	52415.4	
2135.0	52410.9	
2134.5	52421.2	
2134.0	52430.6	
2133.5	52446.9	
2133.0	52465.5	
2132.5	52464.7	
2132.0	52471.1	
2131.5	52471.6	
2131.0	52470.0	
2130.5	52470.6	
2130.0	52477.1	
2129.5	52494.0	
2129.0	52503.2	
2128.5	52511.4	
2128.0	52512.7	
2127.5	52519.7	
2127.0	52525.1	
2126.5	52529.0	
2126.0	52550.3	
2125.5	52586.6	
2125.0	52605.4	
2124.5	52605.3	
2124.0	52592.3	
2123.5	52573.9	
2123.0	52560.9	
2122.5	52543.9	
2122.0	52530.5	
2121.5	52532.4	
2121.0	52550.1	
2120.5	52569.0	
2120.0	52577.1	
2119.5	52586.7	
2119.0	52568.8	
2118.5	52461.5	
2118.0	52454.6	
2117.5	52462.1	
2117.0	52466.8	
2116.5	52462.3	
2116.0	52446.4	
2115.5	52434.8	
2115.0	52423.0	
2114.5	52412.1	
2114.0	52401.8	
2113.5	52394.1	
2113.0	52378.0	
2112.5	52351.1	
2112.0	52334.9	
2111.5	52329.1	
2111.0	52322.0	
2110.5	52316.2	
2110.0	52310.5	
2109.5	52302.2	
2109.0	52287.8	
2108.5	52282.5	
2108.0	52280.6	
2107.5	52268.2	
2107.0	52231.4	
2106.5	52169.1	
2106.0	52096.6	
2105.5	52084.5	
2105.0	52082.0	
2104.5	52079.9	
2104.0	52084.9	
2103.5	52093.2	
2103.0	52098.8	
2102.5	52106.2	
2102.0	52113.5	
2101.5	52118.6	
2101.0	52130.9	
2100.5	52149.9	
2100.0	52177.2	
2099.5	52195.3	
2099.0	52172.1	
2098.5	52151.9	
2098.0	52135.4	
2097.5	52116.5	
2097.0	52103.5	
2096.5	52094.7	
2096.0	52087.1	
2095.5	52074.9	
2095.0	52063.6	
2094.5	52061.5	
2094.0	52063.1	
2093.5	52071.4	
2093.0	52078.2	
2092.5	52081.6	
2092.0	52076.0	
2091.5	52066.6	
2091.0	52064.5	
2090.5	52061.1	
2090.0	52053.6	
2089.5	52041.5	
2089.0	52033.0	
2088.5	52054.1	
2088.0	52085.4	
2087.5	52119.1	
2087.0	52130.9	
2086.5	52149.5	
2086.0	52178.4	
2085.5	52200.3	
2085.0	52208.0	
2084.5	52218.8	
2084.0	52218.4	
2083.5	52220.3	
2083.0	52232.3	
2082.5	52236.9	
2082.0	52232.7	
2081.5	52229.1	
2081.0	52241.3	
2080.5	52253.8	
2080.0	52269.3	
2079.5	52280.4	
2079.0	52292.5	
2078.5	52283.8	
2078.0	52262.7	
2077.5	52262.2	
2077.0	52272.2	
2076.5	52284.6	
2076.0	52291.8	
2075.5	52284.6	
2075.0	52273.8	
2074.5	52270.8	
2074.0	52273.5	
2073.5	52283.2	
2073.0	52309.7	
2072.5	52279.1	
2072.0	52214.0	
2071.5	52179.7	
2071.0	52158.2	
2070.5	52143.4	
2070.0	52142.4	
2069.5	52132.8	
2069.0	52122.8	
2068.5	52129.9	
2068.0	52146.3	
2067.5	52158.6	
2067.0	52158.1	
2066.5	52163.0	
2066.0	52163.6	
2065.5	52164.2	
2065.0	52171.5	
2064.5	52179.7	
2064.0	52183.4	
2063.5	52183.2	
2063.0	52171.2	
2062.5	52155.6	
2062.0	52159.2	
2061.5	52179.0	
2061.0	52195.7	
2060.5	52198.5	
2060.0	52192.9	
2059.5	52178.6	
2059.0	52166.2	
2058.5	52160.6	
2058.0	52161.7	
2057.5	52183.9	
2057.0	52214.5	
2056.5	52232.6	
2056.0	52231.8	
2055.5	52218.4	
2055.0	52209.4	
2054.5	52207.0	
2054.0	52220.9	
2053.5	52236.3	
2053.0	52247.6	
2052.5	52254.6	
2052.0	52255.0	
2051.5	52258.6	
2051.0	52265.0	
2050.5	52263.2	
2050.0	52253.1	
2049.5	52250.8	
2049.0	52256.3	
2048.5	52259.5	
2048.0	52258.3	
2047.5	52266.4	
2047.0	52265.2	
2046.5	52268.3	
2046.0	52274.3	
2045.5	52293.2	
2045.0	52325.0	
2044.5	52333.6	
2044.0	52326.7	
2043.5	52303.4	
2043.0	52274.7	
2042.5	52259.1	
2042.0	52240.2	
2041.5	52224.9	
2041.0	52258.8	
2040.5	52273.6	
2040.0	52269.5	
2039.5	52263.6	
2039.0	52277.3	
2038.5	52276.1	
2038.0	52281.0	
2037.5	52270.0	
2037.0	52255.3	
2036.5	52228.8	
2036.0	52200.3	
2035.5	52182.6	
2035.0	52181.9	
2034.5	52183.4	
2034.0	52180.6	
2033.5	52178.8	
2033.0	52181.8	
2032.5	52180.1	
2032.0	52182.7	
2031.5	52189.7	
2031.0	52198.1	
2030.5	52202.3	
2030.0	52204.3	
2029.5	52191.5	
2029.0	52170.3	
2028.5	52166.2	
2028.0	52169.4	
2027.5	52175.1	
2027.0	52186.6	
2026.5	52196.4	
2026.0	52195.5	
2025.5	52205.2	
2025.0	52233.6	
2024.5	52273.7	
2024.0	52280.2	
2023.5	52259.7	
2023.0	52242.7	
2022.5	52250.3	
2022.0	52269.8	
2021.5	52299.6	
2021.0	52334.8	
2020.5	52374.7	
2020.0	52439.3	
2019.5	52514.4	
2019.0	52530.5	
2018.5	52522.0	
2018.0	52495.4	
2017.5	52441.7	
2017.0	52415.2	
2016.5	52416.5	
2016.0	52429.6	
2015.5	52438.6	
2015.0	52462.2	
2014.5	52482.3	
2014.0	52503.7	
2013.5	52520.1	
2013.0	52535.1	
2012.5	52540.5	
2012.0	52547.3	
2011.5	52561.7	
2011.0	52571.1	
2010.5	52582.1	
2010.0	52592.7	
2009.5	52605.7	
2009.0	52632.5	
2008.5	52664.6	
2008.0	52680.4	
2007.5	52681.9	
2007.0	52663.5	
2006.5	52612.6	
2006.0	52570.9	
2005.5	52521.4	
2005.0	52490.3	
2004.5	52488.2	
2004.0	52496.4	
2003.5	52510.4	
2003.0	52523.9	
2002.5	52535.7	
2002.0	52535.1	
2001.5	52528.4	
2001.0	52518.6	
2000.5	52503.1	
2000.0	52494.4	
1999.5	52497.3	
1999.0	52503.1	
1998.5	52502.9	
1998.0	52496.1	
1997.5	52490.9	
1997.0	52487.7	
1996.5	52476.0	
1996.0	52464.2	
1995.5	52462.6	
1995.0	52459.7	
1994.5	52461.4	
1994.0	52467.1	
1993.5	52468.7	
1993.0	52472.6	
1992.5	52495.1	
1992.0	52515.1	
1991.5	52518.8	
1991.0	52502.4	
1990.5	52471.7	
1990.0	52451.4	
1989.5	52441.1	
1989.0	52421.4	
1988.5	52391.3	
1988.0	52389.2	
1987.5	52380.9	
1987.0	52360.1	
1986.5	52339.0	
1986.0	52355.9	
1985.5	52368.2	
1985.0	52366.5	
1984.5	52380.9	
1984.0	52404.8	
1983.5	52399.3	
1983.0	52374.3	
1982.5	52309.4	
1982.0	52278.3	
1981.5	52273.9	
1981.0	52294.9	
1980.5	52324.1	
1980.0	52326.5	
1979.5	52310.7	
1979.0	52248.4	
1978.5	52177.4	
1978.0	52177.2	
1977.5	52166.4	
1977.0	52185.4	
1976.5	52173.0	
1976.0	52161.7	
1975.5	52177.3	
1975.0	52186.6	
1974.5	52179.8	
1974.0	52177.2	
1973.5	52182.7	
1973.0	52200.6	
1972.5	52215.5	
1972.0	52227.1	
1971.5	52232.4	
1971.0	52233.8	
1970.5	52226.6	
1970.0	52226.3	
1969.5	52236.1	
1969.0	52243.2	
1968.5	52252.3	
1968.0	52255.2	
1967.5	52254.8	
1967.0	52250.5	
1966.5	52246.7	
1966.0	52245.9	
1965.5	52248.1	
1965.0	52248.7	
1964.5	52247.7	
1964.0	52246.5	
1963.5	52241.1	
1963.0	52235.1	
1962.5	52233.0	
1962.0	52228.6	
1961.5	52210.4	
1961.0	52205.0	
1960.5	52195.0	
1960.0	52189.0	
1959.5	52184.9	
1959.0	52179.6	
1958.5	52166.4	
1958.0	52164.3	
1957.5	52166.4	
1957.0	52172.6	
1956.5	52183.8	
1956.0	52193.7	
1955.5	52201.6	
1955.0	52193.6	
1954.5	52167.1	
1954.0	52143.4	
1953.5	52132.2	
1953.0	52126.9	
1952.5	52111.7	
1952.0	52098.1	
1951.5	52085.7	
1951.0	52060.4	
1950.5	52065.5	
1950.0	52078.0	
1949.5	52090.5	
1949.0	52101.4	
1948.5	52115.1	
1948.0	52131.8	
1947.5	52142.0	
1947.0	52152.8	
1946.5	52172.7	
1946.0	52179.6	
1945.5	52192.2	
1945.0	52222.0	
1944.5	52271.3	
1944.0	52303.7	
1943.5	52303.7	
1943.0	52293.1	
1942.5	52266.1	
1942.0	52232.6	
1941.5	52198.5	
1941.0	52192.2	
1940.5	52190.8	
1940.0	52191.7	
1939.5	52191.5	
1939.0	52187.3	
1938.5	52207.4	
1938.0	52265.9	
1937.5	52333.0	
1937.0	52338.5	
1936.5	52338.2	
1936.0	52334.5	
1935.5	52324.8	
1935.0	52309.7	
1934.5	52305.9	
1934.0	52305.0	
1933.5	52305.7	
1933.0	52317.7	
1932.5	52343.3	
1932.0	52354.6	
1931.5	52365.6	
1931.0	52388.6	
1930.5	52406.0	
1930.0	52408.2	
1929.5	52400.3	
1929.0	52396.1	
1928.5	52406.3	
1928.0	52401.5	
1927.5	52388.1	
1927.0	52381.0	
1926.5	52373.2	
1926.0	52347.6	
1925.5	52330.1	
1925.0	52326.6	
1924.5	52320.4	
1924.0	52327.9	
1923.5	52330.2	
1923.0	52331.1	
1922.5	52351.1	
1922.0	52383.9	
1921.5	52447.0	
1921.0	52516.8	
1920.5	52540.7	
1920.0	52556.5	
1919.5	52569.6	
1919.0	52576.5	
1918.5	52567.4	
1918.0	52520.3	
1917.5	52433.5	
1917.0	52423.8	
1916.5	52426.1	
1916.0	52424.6	
1915.5	52422.5	
1915.0	52411.4	
1914.5	52391.6	
1914.0	52392.7	
1913.5	52402.3	
1913.0	52424.6	
1912.5	52451.6	
1912.0	52479.3	
1911.5	52505.6	
1911.0	52509.1	
1910.5	52497.9	
1910.0	52496.9	
1909.5	52529.1	
1909.0	52531.7	
1908.5	52523.4	
1908.0	52511.2	
1907.5	52503.2	
1907.0	52490.1	
1906.5	52475.6	
1906.0	52475.6	
1905.5	52480.7	
1905.0	52485.3	
1904.5	52498.9	
1904.0	52509.3	
1903.5	52512.2	
1903.0	52492.7	
1902.5	52444.0	
1902.0	52404.7	
1901.5	52377.4	
1901.0	52340.2	
1900.5	52324.2	
1900.0	52327.0	
1899.5	52334.9	
1899.0	52328.3	
1898.5	52316.6	
1898.0	52311.1	
1897.5	52317.0	
1897.0	52302.9	
1896.5	52247.4	
1896.0	52223.8	
1895.5	52203.2	
1895.0	52187.4	
1894.5	52176.4	
1894.0	52168.8	
1893.5	52164.7	
1893.0	52160.1	
1892.5	52147.3	
1892.0	52127.5	
1891.5	52121.8	
1891.0	52096.2	
1890.5	52050.1	
1890.0	52035.0	
1889.5	52045.0	
1889.0	52060.5	
1888.5	52081.0	
1888.0	52086.6	
1887.5	52088.8	
1887.0	52092.0	
1886.5	52111.9	
1886.0	52151.8	
1885.5	52188.3	
1885.0	52219.9	
1884.5	52230.7	
1884.0	52234.7	
1883.5	52237.7	
1883.0	52243.6	
1882.5	52257.9	
1882.0	52277.6	
1881.5	52304.6	
1881.0	52330.9	
1880.5	52336.7	
1880.0	52339.4	
1879.5	52341.6	
1879.0	52341.7	
1878.5	52344.6	
1878.0	52347.9	
1877.5	52366.1	
1877.0	52376.8	
1876.5	52364.0	
1876.0	52349.8	
1875.5	52352.0	
1875.0	52356.3	
1874.5	52358.0	
1874.0	52363.0	
1873.5	52367.0	
1873.0	52368.2	
1872.5	52369.4	
1872.0	52376.3	
1871.5	52376.8	
1871.0	52370.9	
1870.5	52368.9	
1870.0	52356.1	
1869.5	52331.8	
1869.0	52310.2	
1868.5	52281.1	
1868.0	52248.5	
1867.5	52246.4	
1867.0	52243.6	
1866.5	52227.9	
1866.0	52224.3	
1865.5	52213.2	
1865.0	52181.0	
1864.5	52152.3	
1864.0	52129.8	
1863.5	52111.8	
1863.0	52101.1	
1862.5	52096.7	
1862.0	52086.5	
1861.5	52084.1	
1861.0	52079.5	
1860.5	52078.3	
1860.0	52082.8	
1859.5	52090.7	
1859.0	52106.0	
1858.5	52143.3	
1858.0	52161.7	
1857.5	52163.1	
1857.0	52157.5	
1856.5	52151.2	
1856.0	52145.9	
1855.5	52148.6	
1855.0	52156.7	
1854.5	52164.9	
1854.0	52175.6	
1853.5	52174.0	
1853.0	52183.5	
1852.5	52202.2	
1852.0	52224.4	
1851.5	52252.8	
1851.0	52272.5	
1850.5	52273.9	
1850.0	52272.0	
1849.5	52258.8	
1849.0	52248.4	
1848.5	52236.7	
1848.0	52225.6	
1847.5	52207.3	
1847.0	52188.1	
1846.5	52183.8	
1846.0	52179.8	
1845.5	52161.5	
1845.0	52113.4	
1844.5	52063.4	
1844.0	52037.9	
1843.5	52031.3	
1843.0	52037.1	
1842.5	52046.9	
1842.0	52057.4	
1841.5	52062.2	
1841.0	52074.8	
1840.5	52103.2	
1840.0	52132.6	
1839.5	52145.6	
1839.0	52156.5	
1838.5	52170.2	
1838.0	52169.3	
1837.5	52161.2	
1837.0	52170.6	
1836.5	52185.2	
1836.0	52203.6	
1835.5	52219.5	
1835.0	52234.2	
1834.5	52229.4	
1834.0	52197.8	
1833.5	52183.9	
1833.0	52175.2	
1832.5	52163.1	
1832.0	52151.3	
1831.5	52151.6	
1831.0	52148.5	
1830.5	52140.0	
1830.0	52150.1	
1829.5	52188.1	
1829.0	52206.0	
1828.5	52196.8	
1828.0	52180.4	
1827.5	52184.4	
1827.0	52196.4	
1826.5	52196.2	
1826.0	52196.5	
1825.5	52208.6	
1825.0	52220.3	
1824.5	52238.8	
1824.0	52261.4	
1823.5	52276.4	
1823.0	52283.9	
1822.5	52276.9	
1822.0	52269.5	
1821.5	52261.9	
1821.0	52262.1	
1820.5	52266.1	
1820.0	52274.2	
1819.5	52281.4	
1819.0	52281.3	
1818.5	52282.2	
1818.0	52283.0	
1817.5	52283.8	
1817.0	52288.5	
1816.5	52281.7	
1816.0	52243.0	
1815.5	52187.5	
1815.0	52188.9	
1814.5	52193.9	
1814.0	52196.0	
1813.5	52204.3	
1813.0	52218.0	
1812.5	52226.4	
1812.0	52217.3	
1811.5	52202.0	
1811.0	52191.0	
1810.5	52184.1	
1810.0	52185.0	
1809.5	52187.7	
1809.0	52182.3	
1808.5	52173.1	
1808.0	52196.3	
1807.5	52240.6	
1807.0	52300.1	
1806.5	52332.3	
1806.0	52335.3	
1805.5	52332.2	
1805.0	52329.8	
1804.5	52323.6	
1804.0	52320.8	
1803.5	52313.5	
1803.0	52313.0	
1802.5	52316.0	
1802.0	52318.0	
1801.5	52319.2	
1801.0	52324.4	
1800.5	52346.5	
1800.0	52333.3	
1799.5	52285.2	
1799.0	52248.5	
1798.5	52247.1	
1798.0	52243.6	
1797.5	52244.9	
1797.0	52249.7	
1796.5	52257.1	
1796.0	52259.4	
1795.5	52260.7	
1795.0	52269.9	
1794.5	52272.9	
1794.0	52268.2	
1793.5	52270.8	
1793.0	52273.5	
1792.5	52276.5	
1792.0	52268.9	
1791.5	52247.9	
1791.0	52238.9	
1790.5	52222.6	
1790.0	52228.6	
1789.5	52248.2	
1789.0	52276.4	
1788.5	52296.5	
1788.0	52323.3	
1787.5	52354.3	
1787.0	52366.6	
1786.5	52371.7	
1786.0	52370.6	
1785.5	52362.1	
1785.0	52336.4	
1784.5	52313.9	
1784.0	52311.1	
1783.5	52320.6	
1783.0	52338.9	
1782.5	52340.3	
1782.0	52342.4	
1781.5	52342.8	
1781.0	52340.7	
1780.5	52342.4	
1780.0	52346.2	
1779.5	52358.4	
1779.0	52376.3	
1778.5	52380.9	
1778.0	52378.2	
1777.5	52374.6	
1777.0	52376.0	
1776.5	52379.2	
1776.0	52378.8	
1775.5	52379.6	
1775.0	52381.8	
1774.5	52375.9	
1774.0	52369.3	
1773.5	52365.5	
1773.0	52367.5	
1772.5	52380.2	
1772.0	52388.0	
1771.5	52377.8	
1771.0	52383.4	
1770.5	52386.8	
1770.0	52360.9	
1769.5	52313.3	
1769.0	52217.0	
1768.5	52192.8	
1768.0	52191.4	
1767.5	52186.3	
1767.0	52176.9	
1766.5	52168.6	
1766.0	52160.5	
1765.5	52147.6	
1765.0	52124.3	
1764.5	52104.5	
1764.0	52096.2	
1763.5	52085.9	
1763.0	52079.0	
1762.5	52099.9	
1762.0	52128.5	
1761.5	52144.9	
1761.0	52155.5	
1760.5	52158.8	
1760.0	52154.2	
1759.5	52148.9	
1759.0	52153.5	
1758.5	52180.6	
1758.0	52211.8	
1757.5	52232.2	
1757.0	52270.9	
1756.5	52317.1	
1756.0	52314.4	
1755.5	52301.9	
1755.0	52269.7	
1754.5	52245.7	
1754.0	52243.8	
1753.5	52236.5	
1753.0	52228.0	
1752.5	52209.3	
1752.0	52198.8	
1751.5	52194.4	
1751.0	52187.8	
1750.5	52178.9	
1750.0	52172.1	
1749.5	52158.2	
1749.0	52146.9	
1748.5	52137.7	
1748.0	52132.0	
1747.5	52125.3	
1747.0	52118.1	
1746.5	52115.3	
1746.0	52116.5	
1745.5	52112.6	
1745.0	52091.4	
1744.5	52098.0	
1744.0	52118.6	
1743.5	52137.0	
1743.0	52154.4	
1742.5	52203.5	
1742.0	52218.9	
1741.5	52216.9	
1741.0	52217.7	
1740.5	52219.7	
1740.0	52215.0	
1739.5	52204.0	
1739.0	52208.2	
1738.5	52210.2	
1738.0	52191.4	
1737.5	52170.7	
1737.0	52171.8	
1736.5	52185.0	
1736.0	52200.5	
1735.5	52211.6	
1735.0	52208.1	
1734.5	52209.7	
1734.0	52215.8	
1733.5	52217.1	
1733.0	52202.7	
1732.5	52182.6	
1732.0	52166.3	
1731.5	52164.1	
1731.0	52160.1	
1730.5	52136.7	
1730.0	52099.0	
1729.5	52081.2	
1729.0	52089.7	
1728.5	52074.9	
1728.0	52063.5	
1727.5	52065.8	
1727.0	52063.7	
1726.5	52079.1	
1726.0	52146.7	
1725.5	52223.1	
1725.0	52254.7	
1724.5	52271.3	
1724.0	52280.9	
1723.5	52280.6	
1723.0	52265.4	
1722.5	52238.4	
1722.0	52222.4	
1721.5	52204.5	
1721.0	52188.7	
1720.5	52177.7	
1720.0	52167.5	
1719.5	52150.8	
1719.0	52122.4	
1718.5	52103.4	
1718.0	52102.5	
1717.5	52105.2	
1717.0	52114.5	
1716.5	52132.9	
1716.0	52156.1	
1715.5	52187.3	
1715.0	52208.9	
1714.5	52209.6	
1714.0	52214.1	
1713.5	52217.3	
1713.0	52213.0	
1712.5	52190.9	
1712.0	52160.8	
1711.5	52133.1	
1711.0	52112.5	
1710.5	52095.5	
1710.0	52096.1	
1709.5	52115.4	
1709.0	52145.0	
1708.5	52171.9	
1708.0	52182.9	
1707.5	52185.2	
1707.0	52188.7	
1706.5	52175.2	
1706.0	52157.0	
1705.5	52154.8	
1705.0	52166.6	
1704.5	52175.3	
1704.0	52185.7	
1703.5	52197.1	
1703.0	52206.4	
1702.5	52210.8	
1702.0	52222.5	
1701.5	52236.5	
1701.0	52257.3	
1700.5	52270.6	
1700.0	52279.5	
1699.5	52295.1	
1699.0	52318.3	
1698.5	52348.7	
1698.0	52367.4	
1697.5	52376.8	
1697.0	52397.8	
1696.5	52443.3	
1696.0	52493.7	
1695.5	52510.3	
1695.0	52525.1	
1694.5	52555.4	
1694.0	52570.1	
1693.5	52567.1	
1693.0	52565.3	
1692.5	52564.3	
1692.0	52563.6	
1691.5	52571.9	
1691.0	52606.2	
1690.5	52627.5	
1690.0	52648.2	
1689.5	52659.9	
1689.0	52655.2	
1688.5	52645.0	
1688.0	52650.5	
1687.5	52655.6	
1687.0	52668.4	
1686.5	52677.4	
1686.0	52682.8	
1685.5	52685.6	
1685.0	52660.9	
1684.5	52625.5	
1684.0	52614.9	
1683.5	52589.1	
1683.0	52543.4	
1682.5	52495.2	
1682.0	52479.7	
1681.5	52475.9	
1681.0	52475.5	
1680.5	52478.0	
1680.0	52480.7	
1679.5	52481.8	
1679.0	52486.9	
1678.5	52489.6	
1678.0	52491.4	
1677.5	52499.8	
1677.0	52569.1	
1676.5	52596.4	
1676.0	52645.1	
1675.5	52667.1	
1675.0	52714.1	
1674.5	52708.1	
1674.0	52699.6	
1673.5	52703.3	
1673.0	52703.4	
1672.5	52703.7	
1672.0	52711.4	
1671.5	52697.1	
1671.0	52606.7	
1670.5	52593.4	
1670.0	52619.8	
1669.5	52639.3	
1669.0	52635.9	
1668.5	52641.1	
1668.0	52673.1	
1667.5	52691.6	
1667.0	52689.4	
1666.5	52690.6	
1666.0	52687.5	
1665.5	52690.5	
1665.0	52697.3	
1664.5	52689.8	
1664.0	52671.3	
1663.5	52599.5	
1663.0	52537.9	
1662.5	52505.4	
1662.0	52485.2	
1661.5	52482.2	
1661.0	52463.5	
1660.5	52447.7	
1660.0	52433.4	
1659.5	52374.3	
1659.0	52349.8	
1658.5	52342.1	
1658.0	52336.1	
1657.5	52327.0	
1657.0	52304.3	
1656.5	52295.4	
1656.0	52286.8	
1655.5	52271.9	
1655.0	52269.3	
1654.5	52267.5	
1654.0	52263.6	
1653.5	52257.4	
1653.0	52240.4	
1652.5	52232.8	
1652.0	52220.8	
1651.5	52205.6	
1651.0	52188.2	
1650.5	52175.6	
1650.0	52179.7	
1649.5	52208.2	
1649.0	52225.3	
1648.5	52232.0	
1648.0	52248.9	
1647.5	52254.2	
1647.0	52247.9	
1646.5	52229.9	
1646.0	52228.6	
1645.5	52244.2	
1645.0	52271.5	
1644.5	52302.9	
1644.0	52315.0	
1643.5	52321.4	
1643.0	52321.2	
1642.5	52321.3	
1642.0	52315.6	
1641.5	52302.9	
1641.0	52283.8	
1640.5	52269.8	
1640.0	52258.2	
1639.5	52261.3	
1639.0	52281.7	
1638.5	52290.2	
1638.0	52291.5	
1637.5	52298.8	
1637.0	52310.2	
1636.5	52320.0	
1636.0	52318.4	
1635.5	52313.9	
1635.0	52305.4	
1634.5	52297.9	
1634.0	52295.7	
1633.5	52303.1	
1633.0	52318.5	
1632.5	52330.3	
1632.0	52344.3	
1631.5	52354.1	
1631.0	52355.8	
1630.5	52338.2	
1630.0	52321.2	
1629.5	52302.8	
1629.0	52294.2	
1628.5	52295.4	
1628.0	52303.8	
1627.5	52316.1	
1627.0	52343.2	
1626.5	52332.1	
1626.0	52314.5	
1625.5	52298.6	
1625.0	52287.8	
1624.5	52281.2	
1624.0	52276.7	
1623.5	52280.1	
1623.0	52285.2	
1622.5	52295.9	
1622.0	52305.5	
1621.5	52314.0	
1621.0	52312.7	
